"","ID","StudyID","Study.name","N","g","se","var","r","var_HS","comparison","age","type","Notes","Test","Model"
"435",435,2,"Brehmer,  et al., 2012 comp. 1",55,-0.118293838862559,0.271153523570002,0.0735242333444279,-0.059043731541931,0.0838981023943215,"Active","adults","wm",NA,"raven",2
"436",436,3,"Bürki,  et al. 2014 comp1",42,0.00981132075471698,0.310452501574911,0.0963807557341199,0.00490560134982981,0.113179104202102,"Active","adults","wm",NA,"raven",2
"437",437,3,"Bürki, et al. 2014 comp 2",43,-0.0098159509202454,0.306778917021898,0.0941133039291288,-0.00490791634898664,0.110087984944904,"Non-Active","adults","wm",NA,"raven",2
"438",438,4,"Chein & Morrison 2010",42,0.0588679245283019,0.310520404784739,0.0964229217876779,0.0294212203665184,0.113941178487138,"Non-Active","adults","wm",NA,"Raven",2
"439",439,4,"Chein & Morrison 2010",42,0.569056603773585,0.316910572731253,0.100432311108851,0.273666345335074,0.129792323615891,"Non-Active","adults","wm",NA,"nelson  denny reading test",2
"440",440,5,"Chooi & Thompson, 2012 comp 1",24,0.244102068965517,0.4141586492558,0.171527386753389,0.121152002525357,0.220835776620192,"Active","adults","wm",NA,"ETS: Card Rotation",2
"441",441,5,"Chooi & Thompson, 2012 comp 1",24,0.705928275862069,0.42607337702568,0.181538522610067,0.332839371538658,0.257596859577307,"Active","adults","wm",NA,"ETS: Paper Folding",2
"442",442,5,"Chooi & Thompson, 2012 comp 1",24,-0.293743172413793,0.414893474765895,0.172136595403318,-0.14531265956962,0.207894099086509,"Active","adults","wm",NA,"Mental Rotation",2
"443",443,5,"Chooi & Thompson, 2012 comp 1",24,0.104324137931034,0.412814878711287,0.170416124085414,0.0520912500475752,0.214381260203123,"Active","adults","wm",NA,"RAPM",2
"444",444,5,"Chooi & Thompson, 2012 comp 1",24,0.531034482758621,0.420240715798957,0.17660225921522,0.256625324805496,0.24088749318238,"Active","adults","wm",NA,"Mill Hill Vocab",2
"445",445,5,"Chooi & Thompson, 2012 comp 2",31,0.43118052173913,0.366528023689174,0.134342792149492,0.210748186352782,0.173468638987371,"Non-Active","adults","wm",NA,"ETS: Card Rotation",2
"446",446,5,"Chooi & Thompson, 2012 comp 2",31,0.451174956521739,0.366943686226439,0.134647668861448,0.220057624068171,0.174563783766612,"Non-Active","adults","wm",NA,"ETS: Paper Folding",2
"447",447,5,"Chooi & Thompson, 2012 comp 2",31,-0.924059408695652,0.381950308028159,0.145886037802805,-0.419425775925033,0.17378968802038,"Non-Active","adults","wm",NA,"Mental Rotation",2
"448",448,5,"Chooi & Thompson, 2012 comp 2",31,0.431813565217391,0.366540902272205,0.134352233038522,0.211043827697699,0.173502822084523,"Non-Active","adults","wm",NA,"RAPM",2
"449",449,5,"Chooi & Thompson, 2012 comp 2",31,0.240157217391304,0.363492287659022,0.132126643187589,0.119222160350604,0.164618191102634,"Non-Active","adults","wm",NA,"Mill Hill Vocab",2
"450",450,5,"Chooi & Thompson, 2012 comp 3",24,-0.314226620689655,0.415235774576657,0.172420748488276,-0.155209348602576,0.208036585562826,"Active","adults","wm",NA,"ETS: Card Rotation",2
"451",451,5,"Chooi & Thompson, 2012 comp 3",24,-0.260795862068966,0.41439076655369,0.171719707404954,-0.12930325307492,0.207762711777069,"Active","adults","wm",NA,"ETS: Paper Folding",2
"452",452,5,"Chooi & Thompson, 2012 comp 3",24,0.114350068965517,0.412875464723963,0.170466149371029,0.0570818108279111,0.214771955600606,"Active","adults","wm",NA,"Mental Rotation",2
"453",453,5,"Chooi & Thompson, 2012 comp 3",24,0.257754482758621,0.414347344385273,0.171683721799128,0.127820108834462,0.221582575162457,"Active","adults","wm",NA,"RAPM",2
"454",454,5,"Chooi & Thompson, 2012 comp 3",24,-0.149404137931034,0.413130865234212,0.170677111809169,-0.0744945036063138,0.208211735658163,"Active","adults","wm",NA,"Mill Hill Vocab",2
"455",455,5,"Chooi & Thompson, 2012 comp 4",36,-0.5611496,0.342497104694071,0.117304266723821,-0.270143081818848,0.13498745569343,"Non-Active","adults","wm",NA,"ETS: Card Rotation",2
"456",456,5,"Chooi & Thompson, 2012 comp 4",36,0.189874666666667,0.336447361300885,0.113196826926328,0.0945123641919926,0.137931820184126,"Non-Active","adults","wm",NA,"ETS: Paper Folding",2
"457",457,5,"Chooi & Thompson, 2012 comp 4",36,0.362271555555556,0.338524757361243,0.114599011346488,0.178235409134167,0.143914193996781,"Non-Active","adults","wm",NA,"Mental Rotation",2
"458",458,5,"Chooi & Thompson, 2012 comp 4",36,0.145542222222222,0.336121681113259,0.112977784514403,0.0725791884325047,0.136713703847507,"Non-Active","adults","wm",NA,"RAPM",2
"459",459,5,"Chooi & Thompson, 2012 comp 4",36,-0.190128888888889,0.336449476125184,0.113198249984911,-0.0946377737147682,0.131742389827425,"Non-Active","adults","wm",NA,"Mill Hill Vocab",2
"460",460,6,"Clouter 2013",36,0.628114910133333,0.344205472090262,0.11847740701688,0.299628395031387,0.157022711416954,"Active","adults","wm",NA,"Cattell",2
"461",461,7,"Colom,  et al. 2013",56,0.316511365581395,0.270181526407884,0.0729980572120939,0.156310401152132,0.0883299298578798,"Non-Active","adults","wm",NA,"DAT-NR ",2
"462",462,7,"Colom,  et al. 2013",56,0.304794732986047,0.270056675434011,0.0729306079464707,0.150657896690692,0.0880688061051698,"Non-Active","adults","wm",NA,"RAPM ",2
"463",463,7,"Colom,  et al. 2013",56,0.22614976744186,0.269339408084942,0.0725437167475469,0.11235885899645,0.0864582079270099,"Non-Active","adults","wm",NA,"DAT-AR ",2
"464",464,7,"Colom,  et al. 2013",56,0.0511418939534884,0.26850340510598,0.072094078553506,0.0255625909942202,0.0837619844154664,"Non-Active","adults","wm",NA,"PMA-R ",2
"465",465,7,"Colom,  et al. 2013",56,-0.306078697674419,0.270070130238216,0.0729378752468871,-0.151278057085581,0.0820609967499612,"Non-Active","adults","wm",NA,"DAT-VR ",2
"466",466,7,"Colom,  et al. 2013",56,-0.191142158139535,0.269088020366408,0.0724083627047122,-0.0951375813909093,0.0820513475975942,"Non-Active","adults","wm",NA,"PMA-V",2
"467",467,8,"Dahlin,  et al.  2008 comp 1",26,0.290526315789474,0.398238182646009,0.158593650117196,0.14375436760356,0.203573565867331,"Non-Active","adults","wm",NA,"Raven advanced progressive  matrices",2
"468",468,9,"Estrada et al 2015",363,-0.00783554195426196,0.105045524159122,0.0110345621458647,-0.00391774091068197,0.0122879462872752,"Non-Active","adults","wm",NA,"Raven advanced",2
"469",469,9,"Estrada et al 2015",363,-0.0408225140956341,0.105056105415476,0.0110367852850676,-0.0204070065129346,0.0122463381244195,"Non-Active","adults","wm",NA,"DAT-Abstract Reasoning",2
"470",470,9,"Estrada et al 2015",363,-0.135270238004158,0.105165683750772,0.0110598210387675,-0.0674809489987913,0.0121609204106534,"Non-Active","adults","wm",NA,"DAT-Spatial Reasoning",2
"471",471,9,"Estrada et al 2015",363,0.0356583647401247,0.105053501809845,0.011036238242511,0.0178263492775179,0.0123521251798359,"Non-Active","adults","wm",NA,"DAT-Verbal Reasoning",2
"472",472,10,"Feiyue,  et al. 2009",18,1.54285714285714,0.550795633011086,0.303375829344083,0.61080345429182,0.558462572113365,"Non-Active","adults","wm",NA,"rspm",2
"473",473,11,"Foster  et al 2014 comp 1",38,-0.11059345034965,0.326845965546518,0.106828285194036,-0.0552123773927063,0.124670084724152,"Active","adults","wm",NA,"Matrix reasoning",2
"474",474,11,"Foster  et al 2014 comp 1",38,-0.209673558181818,0.327520490053233,0.10726967140471,-0.104265367553533,0.124146064025861,"Active","adults","wm",NA,"Paper Folding",2
"475",475,11,"Foster  et al 2014 comp 4",39,-0.191779197061224,0.323088319440267,0.104386062158736,-0.0954517719638858,0.120741702715528,"Active","adults","wm",NA,"Matrix reasoning",2
"476",476,11,"Foster  et al 2014 comp 4",39,0.10457012277551,0.322546611644864,0.104036316683583,0.0522137410234764,0.124357046273673,"Active","adults","wm",NA,"Paper Folding",2
"477",477,11,"Foster  et al. 2014 comp 3",37,0.218150025093525,0.332055145755989,0.110260619823031,0.108431893200567,0.134671693492714,"Active","adults","wm",NA,"Matrix reasoning",2
"478",478,11,"Foster  et al. 2014 comp 3",37,-0.0476264192230216,0.331077249881936,0.109612145389386,-0.0238064606158255,0.129015522890364,"Active","adults","wm",NA,"Paper Folding",2
"479",479,11,"Foster et al   2014 comp 2",39,-0.112000816653061,0.322580369188525,0.104058094585805,-0.0559128043994262,0.121191401127751,"Active","adults","wm",NA,"Matrix reasoning",2
"480",480,11,"Foster et al   2014 comp 2",39,0.0452682024489796,0.322360153556419,0.103916068600918,0.0226283056974381,0.123207605699382,"Active","adults","wm",NA,"Paper Folding",2
"481",481,12,"Harrison,  et al. 2013 comp 2",34,0.23759900888189,0.346805583648588,0.120274112849837,0.11796994719748,0.148451072208374,"Active","adults","wm",NA,"RAPM",2
"482",482,12,"Harrison,  et al. 2013 comp 2",34,-0.116716829732283,0.345837558496361,0.119603616866724,-0.0582592922206815,0.140743802306715,"Active","adults","wm",NA,"Letter Sets",2
"483",483,12,"Harrison,  et al. 2013 comp 2",34,-0.487196612188976,0.350864863360223,0.123106152340788,-0.236677269776823,0.142275001407408,"Active","adults","wm",NA,"Number Series",2
"484",484,12,"Harrison, et al. 2013 comp 1",38,0.189674748111888,0.327350853240598,0.107158581117348,0.0944137398707266,0.130005398212414,"Active","adults","wm",NA,"RAPM",2
"485",485,12,"Harrison, et al. 2013 comp 1",38,0.0318471353846154,0.326607201125955,0.10667226382733,0.0159215492861638,0.126498506274805,"Active","adults","wm",NA,"Letter Sets",2
"486",486,12,"Harrison, et al. 2013 comp 1",38,-0.12679706993007,0.326927805995804,0.10688179033323,-0.0632715065490767,0.124542420471963,"Active","adults","wm",NA,"Number Series",2
"487",487,13,"Heffernan 2014",19,0.178967672358209,0.465892100247736,0.217055449073246,0.0891277089776688,0.28833728492643,"Active","adults","wm",NA,"CFIT Overall",2
"488",488,14,"Heinzel,  et al 2014 comp 1",29,0.281869158878505,0.37656828899084,0.141803676273489,0.139555430369478,0.179277872078023,"Non-Active","adults","wm",NA,"mean LPS. Figural Relations  ",2
"489",489,14,"Heinzel,  et al 2014 comp 1",30,0.591567567567568,0.37661384392516,0.141837987436085,0.283636497796447,0.190091708040681,"Non-Active","adults","wm",NA,"raven spm",2
"490",490,15,"Jaeggi  et al  2008 comp 4",16,0.880745461818182,0.534622899606895,0.285821644784085,0.403024384947675,0.467305670418274,"Non-Active","adults","wm",NA,"BOMAT",2
"491",491,15,"Jaeggi et al  2008 comp  5",15,0.879328014117647,0.552861549008955,0.305655892372581,0.402480909403493,0.511642397099741,"Non-Active","adults","wm",NA,"BOMAT",2
"492",492,15,"Jaeggi et al  2008 comp 1",15,0.590655325176471,0.537730066133429,0.289153624023862,0.283234221631575,0.449399062153163,"Active","adults","wm",NA,"Raven advanced",2
"493",493,15,"Jaeggi et al  2008 comp 2",16,-0.0471527311272727,0.507869480893711,0.257931409623247,-0.0235698158913481,0.346092473360251,"Non-Active","adults","wm",NA,"Raven advanced",2
"494",494,15,"Jaeggi et al 2008 comp 3",22,0.622430379746835,0.442398024806093,0.195716012352333,0.297157158767826,0.276675635748485,"Non-Active","adults","wm",NA,"BOMAT",2
"495",495,16,"Jaeggi,  et al.  2010 comp 2",64,0.539173350461538,0.255609713991127,0.0653363258866257,0.260293871686493,0.0819193877610356,"Non-Active","adults","wm",NA,"Bomat",2
"496",496,16,"Jaeggi,  et al.  2010 comp 2",64,0.50498833502834,0.255045717603184,0.0650483180677229,0.244810978330164,0.0810128431103197,"Non-Active","adults","wm",NA,"Raven",2
"497",497,16,"Jaeggi,  et al.  2010 comp1",68,0.29070681460076,0.244741946847101,0.0598986205465091,0.143841832278621,0.0715568701919566,"Non-Active","adults","wm",NA,"Bomat",2
"498",498,16,"Jaeggi,  et al.  2010 comp1",68,0.781500078403042,0.252758837429335,0.0638870298986289,0.363951570436598,0.0839573435994636,"Non-Active","adults","wm",NA,"Raven",2
"499",499,16,"Jaeggi,  et al. 2014 comp 2",53,0.552064039408867,0.281385913751059,0.0791780324575187,0.26608123357594,0.100459296487329,"Active","adults","wm",NA,"BOMAT",2
"500",500,16,"Jaeggi,  et al. 2014 comp 2",53,0.197201674876847,0.276711650703935,0.0765693376352963,0.0981249994181685,0.0910828018149522,"Active","adults","wm",NA,"Cattell ",2
"501",501,16,"Jaeggi,  et al. 2014 comp 2",53,0.0788177339901478,0.276131744489036,0.0762487403145585,0.0393783004504007,0.0891467703757532,"Active","adults","wm",NA,"Cattell ",2
"502",502,16,"Jaeggi,  et al. 2014 comp 2",53,0.285714285714286,0.277468402211377,0.0769887142257347,0.14142135623731,0.0929199597688986,"Active","adults","wm",NA,"form board",2
"503",503,16,"Jaeggi,  et al. 2014 comp 2",53,0.160295960591133,0.27647764820648,0.076439889957786,0.0798917906605087,0.0904152728699958,"Active","adults","wm",NA,"RAPM",2
"504",504,16,"Jaeggi,  et al. 2014 comp 2",53,0.38423645320197,0.278632931365687,0.0776363104414359,0.188667963048402,0.0953569403293319,"Active","adults","wm",NA,"space relations",2
"505",505,16,"Jaeggi,  et al. 2014 comp 2",53,0.374384236453202,0.278501310039076,0.0775629796934815,0.183996179443098,0.0950946551334208,"Active","adults","wm",NA,"AFOQT reading comprehension ",2
"506",506,16,"Jaeggi,  et al. 2014 comp 2",53,0.375423645320197,0.278515037681284,0.0775706262146069,0.184489647312658,0.095122131325618,"Active","adults","wm",NA,"AFOQT. Verbal Analogies. ",2
"507",507,16,"Jaeggi,  et al. 2014 comp 2",53,-0.372590640394089,0.27847770964396,0.0775498347685458,-0.183144327949005,0.0872370446903447,"Active","adults","wm",NA,"ETS. Inferences",2
"508",508,16,"Jaeggi, et al. 2014 comp 1",52,0.162209206030151,0.279160099539064,0.0779303611746601,0.0808391605706716,0.0922939501995856,"Active","adults","wm",NA,"BOMAT",2
"509",509,16,"Jaeggi, et al. 2014 comp 1",52,0.199238432160804,0.279399906037719,0.0780643074938864,0.0991285550974073,0.0929813333435956,"Active","adults","wm",NA,"Cattell ",2
"510",510,16,"Jaeggi, et al. 2014 comp 1",52,0.206834170854271,0.27945514115551,0.0780951759182461,0.102868454567471,0.0931297037005098,"Active","adults","wm",NA,"ets sd",2
"511",511,16,"Jaeggi, et al. 2014 comp 1",52,0.531859296482412,0.283721694370132,0.0804979998562585,0.256997613264326,0.101828759389705,"Active","adults","wm",NA,"form board",2
"512",512,16,"Jaeggi, et al. 2014 comp 1",52,-0.0726565105527638,0.2787828321501,0.0777198675016309,-0.0363043070134007,0.0893223116846003,"Active","adults","wm",NA,"RAPM",2
"513",513,16,"Jaeggi, et al. 2014 comp 1",52,0.167437185929648,0.27919098937667,0.0779476085491237,0.0834267426581191,0.0923873842816985,"Active","adults","wm",NA,"space relations",2
"514",514,16,"Jaeggi, et al. 2014 comp 1",52,0.0984924623115578,0.278862188501194,0.0777641201756755,0.0491866237880843,0.0912507076716436,"Active","adults","wm",NA,"AFOQT reading comprehension ",2
"515",515,16,"Jaeggi, et al. 2014 comp 1",51,0.109664393846154,0.281651690710324,0.0793276748799843,0.0547499539144923,0.0933243236105892,"Active","adults","wm",NA,"AFOQT. Verbal Analogies. ",2
"516",516,16,"Jaeggi, et al. 2014 comp 1",52,-0.113446572864322,0.278919053939553,0.0777958386505353,-0.0566322515813571,0.0890506505540442,"Active","adults","wm",NA,"ETS. Inferences",2
"517",517,17,"Jausovec & Jausovec 2012",29,0.252710280373832,0.37618379656428,0.141514248797516,0.125358390559966,0.177984028302034,"Non-Active","adults","wm","Active control group in Melby-Lervag et al. (2016)","paper folding",2
"518",518,17,"Jausovec & Jausovec 2012",29,0.544299065420561,0.381876091616619,0.145829349348385,0.262598497081758,0.194249492914474,"Non-Active","adults","wm","Active control group in Melby-Lervag et al. (2016)","Raven",2
"519",519,17,"Jausovec & Jausovec 2012",29,0.281869158878505,0.37656828899084,0.141803676273489,0.139555430369478,0.179277872078023,"Non-Active","adults","wm","Active control group in Melby-Lervag et al. (2016)","word analogies",2
"520",520,18,"Kundu,  et al, 2013 comp 1",20,-0.0126298028169014,0.45281689428699,0.205043139751715,-0.00631477549946104,0.26178490751944,"Active","adults","wm",NA,"RAPM",2
"521",521,19,"Lindeløv et al 2014 comp 1",18,0.169662199047619,0.478897960446403,0.229343256519724,0.0845275014593389,0.308002134140479,"Active","adults","wm",NA,"Raven advanced",2
"522",522,20,"Minear, et al 2012 comp 1",57,0.087504677260274,0.266202962923631,0.0708640174693201,0.0437105218249981,0.0826638451627059,"Active","adults","wm",NA,"ETS math",2
"523",523,20,"Minear, et al 2012 comp 1",57,0,0.266072100237538,0.0707943625248146,0,0.0816675694750973,"Active","adults","wm",NA,"ETS arithmetic",2
"524",524,20,"Minear, et al 2012 comp 1",57,-0.510238306849315,0.270485962857646,0.0731626561030279,-0.247201311983926,0.0818385255393213,"Active","adults","wm",NA,"Raven standard",2
"525",525,20,"Minear, et al 2012 comp 1",57,0.0627286418630137,0.266139357156057,0.0708301574274394,0.0313489054392444,0.082351286243912,"Active","adults","wm",NA,"Cattell",2
"526",526,20,"Minear, et al 2012 comp 1",57,-0.164988288,0.266537029671199,0.0710419881859454,-0.0822148705649764,0.0806059429642011,"Active","adults","wm",NA,"LSAT reading comp",2
"527",527,20,"Minear, et al 2012 comp 1",57,-0.0473644484383562,0.266110447446158,0.0708147702399946,-0.0236755859503285,0.0812535612552363,"Active","adults","wm",NA,"Inferences",2
"528",528,20,"Minear, et al 2012 comp 1",57,0.0539983321643836,0.266121940474764,0.070820887202054,0.0269893308707959,0.0822468858352652,"Active","adults","wm",NA,"Nonsense syll",2
"529",529,20,"Minear, et al 2012 comp 2",58,0.0568990834080717,0.263803267757214,0.0695921640793846,0.0284380354940536,0.0807877349884352,"Active","adults","wm",NA,"ETS math",2
"530",530,20,"Minear, et al 2012 comp 2",58,0.346119367443946,0.265769713802875,0.0706335407748619,0.170524940877727,0.0857728470062339,"Active","adults","wm",NA,"ETS arithmetic",2
"531",531,20,"Minear, et al 2012 comp 2",58,-0.347976423946188,0.265791378145765,0.0706450566966248,-0.171413056120528,0.0792134217212184,"Active","adults","wm",NA,"Raven standard",2
