article_no	article_author	exp	design	dep_var	sample_id	condition	mean	st_dev	reprt_est_means	raw_stats	cond_collapsed_over	cond_type	pairing	part_per_cond	stimuli_per_cond	memory_test	learning_type	stimuli_type	stimuli_relation	encode_type	manip_design	gen_task	gen_diff	memory_type	present_style	divided_attn	self_pace	filler_task	age_grp	retention_delay	gen_difficulty	gen_constraint_cons	gen_constraint_AF	gen_constraint_AS	gen_constraint_MPM	gen_task_orig	Notes
175	serge_1996	2	2x2	item_recognition	1	generate_easy	0.61		1	1	0	1	281	40	20	1	1	1	9	4	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	
175	serge_1996	2	2x2	item_recognition	1	read_easy	0.34		1	1	0	2	281	40	20	1	1	1	9	4	1	1	0	1	1	2	1	2	1	1	1					1	
175	serge_1996	2	2x2	item_recognition	2	generate_hard	0.66		1	1	0	1	282	40	20	1	1	1	9	4	1	1	2	1	1	2	1	2	1	1	2	2	2	1	2	1	
175	serge_1996	2	2x2	item_recognition	2	read_hard	0.34		1	1	0	2	282	40	20	1	1	1	9	4	1	1	0	1	1	2	1	2	1	1	2					1	
182	hoffman_1997	1	2-way	item_recognition	1	generate	0.89		1	1	0	1	283	21	24	1	1	9	1	3	1	5		1	1	2	1	1	1	3		2	2	2	2	8	
182	hoffman_1997	1	2-way	item_recognition	1	read	0.5		1	1	0	2	283	21	24	1	1	9	1	3	1	5		1	1	2	1	1	1	3						8	
182	hoffman_1997	1	2-way	source_recognition	1	generate	0.72		1	1	0	1	284	21	24	1	1	9	1	3	1	5		2	1	2	1	1	1	3		2	2	2	2	8	
182	hoffman_1997	1	2-way	source_recognition	1	read	0.39		1	1	0	2	284	21	24	1	1	9	1	3	1	5		2	1	2	1	1	1	3						8	
186	dewinstanley_etal_1997	1	3x2	item_free_recall	1	generate_freerecall	0.59		2	1	0	1	285	19	24	3	2	2	1	4	2	3		1	2	2	2	1	1	1		2	2	2	3	3	
186	dewinstanley_etal_1997	1	3x2	item_free_recall	2	read_freerecall	0.61		2	1	0	2	285	20	24	3	2	2	1	4	2	3		1	2	2	2	1	1	1						3	
186	dewinstanley_etal_1997	1	3x2	item_free_recall	3	generate_cuedrecall	0.59		2	1	0	1	286	19	24	3	2	2	1	4	2	3		1	2	2	2	1	1	1		2	2	2	3	3	
186	dewinstanley_etal_1997	1	3x2	item_free_recall	4	read_cuedrecall	0.44		2	1	0	2	286	20	24	3	2	2	1	4	2	3		1	2	2	2	1	1	1						3	
186	dewinstanley_etal_1997	1	3x2	item_free_recall	5	generate_none	0.54		2	1	0	1	287	19	24	3	2	2	1	4	2	3		1	2	2	2	1	1	1		2	2	2	3	3	
186	dewinstanley_etal_1997	1	3x2	item_free_recall	6	read_none	0.41		2	1	0	2	287	17	24	3	2	2	1	4	2	3		1	2	2	2	1	1	1						3	
186	dewinstanley_etal_1997	2	3x2	item_cued_recall	1	generate_freerecall	0.44		2	1	0	1	288	20	24	2	2	2	1	4	2	3		1	2	2	2	1	1	1		2	2	2	3	3	
186	dewinstanley_etal_1997	2	3x2	item_cued_recall	2	read_freerecall	0.46		2	1	0	2	288	20	24	2	2	2	1	4	2	3		1	2	2	2	1	1	1						3	
186	dewinstanley_etal_1997	2	3x2	item_cued_recall	3	generate_cuedrecall	0.52		2	1	0	1	289	19	24	2	2	2	1	4	2	3		1	2	2	2	1	1	1		2	2	2	3	3	
186	dewinstanley_etal_1997	2	3x2	item_cued_recall	4	read_cuedrecall	0.63		2	1	0	2	289	20	24	2	2	2	1	4	2	3		1	2	2	2	1	1	1						3	
186	dewinstanley_etal_1997	2	3x2	item_cued_recall	5	generate_none	0.51		2	1	0	1	290	20	24	2	2	2	1	4	2	3		1	2	2	2	1	1	1		2	2	2	3	3	
186	dewinstanley_etal_1997	2	3x2	item_cued_recall	6	read_none	0.41		2	1	0	2	290	17	24	2	2	2	1	4	2	3		1	2	2	2	1	1	1						3	
197	smith_healy_1998	1	2-way	item_free_recall	1	generate	0.619		1	1	0	1	291	48	7	3	1	8	99	4	1	6		1	1	2	1	1	1	1		1	1	1	1	11	
197	smith_healy_1998	1	2-way	item_free_recall	1	read	0.31		1	1	0	2	291	48	7	3	1	8	99	4	1	6		1	1	2	1	1	1	1						11	
197	smith_healy_1998	2	2-way	item_free_recall	1	generate	0.615		1	1	0	1	292	18	7	3	1	8	99	4	2	6		1	2	2	1	1	1	1		1	1	1	1	11	
197	smith_healy_1998	2	2-way	item_free_recall	2	read	0.361		1	1	0	2	292	18	7	3	1	8	99	4	2	6		1	2	2	1	1	1	1						11	
229	chechile_1999	1	2x2	item_free_recall	1	generate_related	0.265		1	1	0	1	382	33	60	3	2	2	1	4	2	8		1	2	2	1	2	1	1		2	2	2	1	6	
229	chechile_1999	1	2x2	item_free_recall	2	read_related	0.181		1	1	0	2	382	33	60	3	2	2	1	4	2	8		1	2	2	1	2	1	1						6	
229	chechile_1999	1	2x2	item_free_recall	1	generate_unrelated	0.364		1	1	0	1	383	33	60	3	2	2	6	4	2	8		1	2	2	1	2	1	1		2	2	2	1	4	
229	chechile_1999	1	2x2	item_free_recall	2	read_unrelated	0.201		1	1	0	2	383	33	60	3	2	2	6	4	2	8		1	2	2	1	2	1	1						4	
231	jurica_shimamura_1999	1	2-way	item_free_recall	1	Generate	0.594		1	1	0	1	293	16	12	3	2	5	99	4	1	7		1	1	2	1	1	1	1		1	2	1	1	12	
231	jurica_shimamura_1999	1	2-way	item_free_recall	1	Read	0.427		1	1	0	2	293	16	12	3	2	5	99	3	1	7		1	1	2	1	1	1	1						12	
231	jurica_shimamura_1999	1	2-way	context_recognition	1	Generate	0.582		1	1	0	1	294	16	12	1	2	5	99	1	1	7		2	1	2	1	1	1	1		1	2	1	1	12	
231	jurica_shimamura_1999	1	2-way	context_recognition	1	Read	0.765		1	1	0	2	294	16	12	1	2	5	99	3	1	7		2	1	2	1	1	1	1						12	
231	jurica_shimamura_1999	2	2-way	item_free_recall	1	Generate	0.554		1	1	0	1	295	20	12	3	2	5	99	1	1	7		1	1	2	1	1	1	1		1	2	1	1	12	
231	jurica_shimamura_1999	2	2-way	item_free_recall	1	Read	0.221		1	1	0	2	295	20	12	3	2	5	99	3	1	7		1	1	2	1	1	1	1						12	
231	jurica_shimamura_1999	2	2-way	context_recognition	1	Generate	0.479		1	1	0	1	296	20	12	1	2	5	99	1	1	7		2	1	2	1	1	1	1		1	2	1	1	12	
231	jurica_shimamura_1999	2	2-way	context_recognition	1	Read	0.603		1	1	0	2	296	20	12	1	2	5	99	3	1	7		2	1	2	1	1	1	1						12	
231	jurica_shimamura_1999	3	2-way	item_free_recall	1	Generate	0.471		1	1	0	1	297	32	12	3	2	5	99	1	1	7		1	1	2	1	1	1	1		1	2	1	1	12	
231	jurica_shimamura_1999	3	2-way	item_free_recall	1	Read	0.294		1	1	0	2	297	32	12	3	2	5	99	3	1	7		1	1	2	1	1	1	1						12	
231	jurica_shimamura_1999	3	2-way	context_recognition	1	Generate	0.474		1	1	0	1	298	32	12	1	2	5	99	1	1	7		2	1	2	1	1	1	1		1	2	1	1	12	
231	jurica_shimamura_1999	3	2-way	context_recognition	1	Read	0.537		1	1	0	2	298	32	12	1	2	5	99	3	1	7		2	1	2	1	1	1	1						12	
232	whiting_1999	1	2x2	item_cued_recall	1	younger_generate_full	0.812180451		2	1	0	1	384	40	40	2	2	2	1	1	2	3	1	1	2	2	2	2	1	1	1	2	2	2	2	3	
232	whiting_1999	1	2x2	item_cued_recall	2	younger_read_full	0.795338346		2	1	0	2	384	40	40	2	2	2	1	1	2	3	0	1	2	2	2	2	1	1	1					3	
232	whiting_1999	1	2x2	item_cued_recall	1	younger_generate_divided_equal	0.533082707		2	1	0	1	385	40	20	2	2	2	1	1	2	3	2	1	2	1	2	2	1	1	2	2	2	2	2	3	
232	whiting_1999	1	2x2	item_cued_recall	2	younger_read_divided_equal	0.475338346		2	1	0	2	385	40	20	2	2	2	1	1	2	3	0	1	2	1	2	2	1	1	2					3	
232	whiting_1999	1	2x2	item_cued_recall	3	older_generate_full	0.586015038		2	1	0	1	386	40	40	2	2	2	1	1	2	3	1	1	2	2	2	2	2	1	1	2	2	2	2	3	
232	whiting_1999	1	2x2	item_cued_recall	4	older_read_full	0.545112782		2	1	0	2	386	40	40	2	2	2	1	1	2	3	0	1	2	2	2	2	2	1	1					3	
232	whiting_1999	1	2x2	item_cued_recall	3	older_generate_divided_equal	0.381503759		2	1	0	1	387	40	20	2	2	2	1	1	2	3	2	1	2	1	2	2	2	1	2	2	2	2	2	3	
232	whiting_1999	1	2x2	item_cued_recall	4	older_read_divided_equal	0.294887218		2	1	0	2	387	40	20	2	2	2	1	1	2	3	0	1	2	1	2	2	2	1	2					3	
234	hicks_marsh_1999	1	2x2	item_free_recall	1	aware_generate	0.73		1	1	0	1	388	34	45	3	2	1	9	4	1	2		1	1	2	2	2	1	1		1	1	1	2	1	
234	hicks_marsh_1999	1	2x2	item_free_recall	1	aware_read	0.67		1	1	0	2	388	34	45	3	2	1	9	4	1	2		1	1	2	2	2	1	1						1	
234	hicks_marsh_1999	1	2x2	item_free_recall	2	unaware_generate	0.69		1	1	0	1	389	34	45	3	1	1	9	4	1	2		1	1	2	2	1	1	1		1	1	1	2	1	
234	hicks_marsh_1999	1	2x2	item_free_recall	2	unaware_read	0.68		1	1	0	2	389	34	45	3	1	1	9	4	1	2		1	1	2	2	1	1	1						1	
234	hicks_marsh_1999	1	2x2	source_recognition	1	aware_generate	0.93		1	2	0	1	390	34	45	1	2	1	9	4	1	2		2	1	2	2	2	1	1		1	1	1	2	1	
234	hicks_marsh_1999	1	2x2	source_recognition	1	aware_read	0.93		1	2	0	2	390	34	45	1	2	1	9	4	1	2		2	1	2	2	2	1	1						1	
234	hicks_marsh_1999	1	2x2	source_recognition	2	unaware_generate	0.88		1	2	0	1	391	34	45	1	1	1	9	4	1	2		2	1	2	2	1	1	1		1	1	1	2	1	
234	hicks_marsh_1999	1	2x2	source_recognition	2	unaware_read	0.88		1	2	0	2	391	34	45	1	1	1	9	4	1	2		2	1	2	2	1	1	1						1	
234	hicks_marsh_1999	3	2-way	item_free_recall	1	generate	0.69		1	1	0	1	392	30	45	3	1	1	9	4	1	2		1	1	2	2	2	1	1		1	1	1	2	1	
234	hicks_marsh_1999	3	2-way	item_free_recall	1	read	0.64		1	1	0	2	392	30	45	3	1	1	9	4	1	2		1	1	2	2	2	1	1						1	
234	hicks_marsh_1999	3	2-way	source_recognition	1	generate	0.69		1	2	0	1	393	30	45	1	1	1	9	4	1	2		2	1	2	2	2	1	1		1	1	1	2	1	
234	hicks_marsh_1999	3	2-way	source_recognition	1	read	0.84		1	2	0	2	393	30	45	1	1	1	9	4	1	2		2	1	2	2	2	1	1						1	
237	soraci_etal_1999	1	2x2x2	item_free_recall	1	cong_one_generate	0.288	0.178	1	1	0	1	394	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1		2	2	2	2	3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	2	cong_one_read	0.224	0.16	1	1	0	2	394	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	1	cong_two_generate	0.316	0.192	1	1	0	1	395	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1		3	3	2	2	3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	2	cong_two_read	0.276	0.138	1	1	0	2	395	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	1	incong_one_generate	0.306	0.162	1	1	0	1	396	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1		2	2	2	3	3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	2	incong_one_read	0.281	0.171	1	1	0	2	396	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	1	incong_two_generate	0.466	0.158	1	1	0	1	397	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1		3	3	2	3	3	
237	soraci_etal_1999	1	2x2x2	item_free_recall	2	incong_two_read	0.417	0.176	1	1	0	2	397	32	8	3	1	1	9	4	2	3		1	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	context_recognition	1	cong_one_generate	0.906		1	1	0	1	398	32	8	1	1	9	1	4	2	3		6	1	2	2	2	1	1		2	2	2	2	3	
237	soraci_etal_1999	1	2x2x2	context_recognition	2	cong_one_read	0.76		1	1	0	2	398	32	8	1	1	9	1	4	2	3		6	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	context_recognition	1	cong_two_generate	0.854		1	1	0	1	399	32	8	1	1	9	1	4	2	3		6	1	2	2	2	1	1		3	3	2	2	3	
237	soraci_etal_1999	1	2x2x2	context_recognition	2	cong_two_read	0.75		1	1	0	2	399	32	8	1	1	9	1	4	2	3		6	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	context_recognition	1	incong_one_generate	0.781		1	1	0	1	400	32	8	1	1	9	3	4	2	3		6	1	2	2	2	1	1		2	2	2	3	3	
237	soraci_etal_1999	1	2x2x2	context_recognition	2	incong_one_read	0.708		1	1	0	2	400	32	8	1	1	9	3	4	2	3		6	1	2	2	2	1	1						3	
237	soraci_etal_1999	1	2x2x2	context_recognition	1	incong_two_generate	0.76		1	1	0	1	401	32	8	1	1	9	3	4	2	3		6	1	2	2	2	1	1		3	3	2	3	3	
237	soraci_etal_1999	1	2x2x2	context_recognition	2	incong_two_read	0.729		1	1	0	2	401	32	8	1	1	9	3	4	2	3		6	1	2	2	2	1	1						3	
237	soraci_etal_1999	2	2x2	item_free_recall	1	onecue_generate	0.481	0.19	1	1	0	1	402	55	8	3	1	1	9	4	1	3		1	1	2	2	2	1	1		2	2	2	2	3	
237	soraci_etal_1999	2	2x2	item_free_recall	1	onecue_read	0.389	0.196	1	1	0	2	402	55	8	3	1	1	9	4	1	3		1	1	2	2	2	1	1						3	
237	soraci_etal_1999	2	2x2	item_free_recall	1	twocue_generate	0.464	0.202	1	1	0	1	403	55	8	3	1	1	9	4	1	3		1	1	2	2	2	1	1		3	3	2	3	3	
237	soraci_etal_1999	2	2x2	item_free_recall	1	twocue_read	0.442	0.2	1	1	0	2	403	55	8	3	1	1	9	4	1	3		1	1	2	2	2	1	1						3	
237	soraci_etal_1999	2	2x2	context_recognition	1	onecue_generate	0.838		1	1	0	1	404	55	8	1	1	9	1	4	1	3		6	1	2	2	2	1	1		2	2	2	2	3	
237	soraci_etal_1999	2	2x2	context_recognition	1	onecue_read	0.709		1	1	0	2	404	55	8	1	1	9	1	4	1	3		6	1	2	2	2	1	1						3	
237	soraci_etal_1999	2	2x2	context_recognition	1	twocue_generate	0.739		1	1	0	1	405	55	8	1	1	9	1	4	1	3		6	1	2	2	2	1	1		3	3	2	3	3	
237	soraci_etal_1999	2	2x2	context_recognition	1	twocue_read	0.539		1	1	0	2	405	55	8	1	1	9	1	4	1	3		6	1	2	2	2	1	1						3	
237	soraci_etal_1999	3	2x3	item_free_recall	1	onecue_generate	0.464	0.218	1	1	0	1	406	54	10	3	1	1	9	4	2	5		1	1	2	2	2	1	1		2	2	2	2	8	
237	soraci_etal_1999	3	2x3	item_free_recall	2	onecue_read	0.357	0.206	1	1	0	2	406	54	10	3	1	1	9	4	2	5		1	1	2	2	2	1	1						8	
237	soraci_etal_1999	3	2x3	item_free_recall	1	twocue_same_generate	0.471	0.185	1	1	0	1	407	54	10	3	1	1	9	4	2	5		1	1	2	2	2	1	1		3	3	2	3	8	
237	soraci_etal_1999	3	2x3	item_free_recall	2	twocue_same_read	0.355	0.206	1	1	0	2	407	54	10	3	1	1	9	4	2	5		1	1	2	2	2	1	1						8	
237	soraci_etal_1999	3	2x3	item_free_recall	1	twocue_diff_generate	0.57	0.163	1	1	0	1	408	54	10	3	1	1	9	4	2	5		1	1	2	2	2	1	1		3	3	2	3	8	
237	soraci_etal_1999	3	2x3	item_free_recall	2	twocue_diff_read	0.397	0.169	1	1	0	2	408	54	10	3	1	1	9	4	2	5		1	1	2	2	2	1	1						8	
237	soraci_etal_1999	3	2x3	context_recognition	1	onecue_generate	0.974		1	1	0	1	409	54	10	1	1	9	1	4	2	5		6	1	2	2	2	1	1		2	2	2	2	8	
237	soraci_etal_1999	3	2x3	context_recognition	2	onecue_read	0.88		1	1	0	2	409	54	10	1	1	9	1	4	2	5		6	1	2	2	2	1	1						8	
237	soraci_etal_1999	3	2x3	context_recognition	1	twocue_same_generate	0.918		1	1	0	1	410	54	10	1	1	9	1	4	2	5		6	1	2	2	2	1	1		3	3	2	3	8	
237	soraci_etal_1999	3	2x3	context_recognition	2	twocue_same_read	0.768		1	1	0	2	410	54	10	1	1	9	1	4	2	5		6	1	2	2	2	1	1						8	
237	soraci_etal_1999	3	2x3	context_recognition	1	twocue_diff_generate	0.926		1	1	0	1	411	54	10	1	1	9	1	4	2	5		6	1	2	2	2	1	1		3	3	2	3	8	
237	soraci_etal_1999	3	2x3	context_recognition	2	twocue_diff_read	0.773		1	1	0	2	411	54	10	1	1	9	1	4	2	5		6	1	2	2	2	1	1						8	
237	soraci_etal_1999	5	2x2	item_free_recall	1	singleref_generate	0.39	0.17	1	1	0	1	412	40	8	3	1	1	9	4	1	5		1	1	2	2	1	1	1		3	3	2	3	8	
237	soraci_etal_1999	5	2x2	item_free_recall	1	singleref_read	0.22	0.15	1	1	0	2	412	40	8	3	1	1	9	4	1	5		1	1	2	2	1	1	1						8	
237	soraci_etal_1999	5	2x2	item_free_recall	1	doubleref_generate	0.39	0.21	1	1	0	1	413	40	8	3	1	1	9	4	1	5		1	1	2	2	1	1	1		3	3	2	3	8	
237	soraci_etal_1999	5	2x2	item_free_recall	1	doubleref_read	0.26	0.19	1	1	0	2	413	40	8	3	1	1	9	4	1	5		1	1	2	2	1	1	1						8	
263	kelly_nairne_2000	3	2-way	order_recall	1	generate	0.79		1	1	0	1	414	54	36	4	2	1	9	1	1	3		5	1	2	2	2	1	1		1	1	1	1	3	
263	kelly_nairne_2000	3	2-way	order_recall	1	read	0.75		1	1	0	2	414	54	36	4	2	1	9	1	1	3		5	1	2	2	2	1	1						3	
269	mulligan_2001	1	2-way	item_free_recall	1	generate	0.22		1	1	0	1	415	34	44	3	2	2	3	4	2	5		1	2	2	2	2	1	1		3	3	3	3	8	
269	mulligan_2001	1	2-way	item_free_recall	2	read	0.21		1	1	0	2	415	36	44	3	2	2	3	4	2	5		1	2	2	2	2	1	1						8	
269	mulligan_2001	2	2-way	item_free_recall	1	generate	0.26		1	1	0	1	416	40	21	3	2	2	3	4	1	5		1	2	2	2	2	1	1		3	3	3	3	8	
269	mulligan_2001	2	2-way	item_free_recall	1	read	0.18		1	1	0	2	416	40	21	3	2	2	3	4	1	5		1	2	2	2	2	1	1						8	
269	mulligan_2001	3	2-way	item_free_recall	1	generate	0.29		1	1	0	1	417	40	21	3	2	2	3	4	1	5		1	1	2	2	2	1	1		3	3	3	3	8	
269	mulligan_2001	3	2-way	item_free_recall	1	read	0.15		1	1	0	2	417	40	21	3	2	2	3	4	1	5		1	1	2	2	2	1	1						8	
269	mulligan_2001	4	2-way	item_free_recall	1	generate	0.42		1	1	0	1	418	36	36	3	2	2	1	4	2	3		1	2	2	2	2	1	1		2	2	2	2	3	
269	mulligan_2001	4	2-way	item_free_recall	2	read	0.34		1	1	0	2	418	36	36	3	2	2	1	4	2	3		1	2	2	2	2	1	1						3	
271	heth_2001	1	2x2	item_recognition	1	younger_word_generate	0.9585	0.052	1	1	0	1	419	24	20	1	1	1	9	1	1	5		1	2	2	1	1	1	1		2	2	1	2	8	
271	heth_2001	1	2x2	item_recognition	1	younger_read	0.692	0.17	1	1	0	2	419	24	20	1	1	1	9	1	1	5		1	2	2	1	1	1	1						8	
271	heth_2001	1	2x2	item_recognition	2	older_word_generate	0.846	0.163	1	1	0	1	420	24	20	1	1	1	9	1	1	5		1	2	2	1	1	2	1		2	2	1	2	8	
271	heth_2001	1	2x2	item_recognition	2	older_read	0.681	0.206	1	1	0	2	420	24	20	1	1	1	9	1	1	5		1	2	2	1	1	2	1						8	
271	heth_2001	1	2x2	source_recognition	1	younger_word_generate	0.811	0.133	1	2	0	1	421	24	20	1	1	1	9	1	1	5		2	2	2	1	1	1	1		2	2	1	2	8	
271	heth_2001	1	2x2	source_recognition	1	younger_read	0.61	0.195	1	2	0	2	421	24	20	1	1	1	9	1	1	5		2	2	2	1	1	1	1						8	
271	heth_2001	1	2x2	source_recognition	2	older_word_generate	0.578	0.257	1	2	0	1	422	24	20	1	1	1	9	1	1	5		2	2	2	1	1	2	1		2	2	1	2	8	
271	heth_2001	1	2x2	source_recognition	2	older_read	0.527	0.262	1	2	0	2	422	24	20	1	1	1	9	1	1	5		2	2	2	1	1	2	1						8	
271	heth_2001	2	2x2	item_recognition	1	younger_word_generate	0.924	0.089	1	1	0	1	423	24	20	1	1	1	9	1	1	5		1	2	2	1	1	1	1		2	2	1	2	8	
271	heth_2001	2	2x2	item_recognition	1	younger_read	0.685	0.174	1	1	0	2	423	24	20	1	1	1	9	1	1	5		1	2	2	1	1	1	1						8	
271	heth_2001	2	2x2	item_recognition	2	older_word_generate	0.795	0.165	1	1	0	1	424	24	20	1	1	1	9	1	1	5		1	2	2	1	1	2	1		2	2	1	2	8	
271	heth_2001	2	2x2	item_recognition	2	older_read	0.594	0.209	1	1	0	2	424	24	20	1	1	1	9	1	1	5		1	2	2	1	1	2	1						8	
271	heth_2001	2	2x2	source_recognition	1	younger_word_generate	0.803	0.125	1	2	0	1	425	24	20	1	1	1	9	1	1	5		2	2	2	1	1	1	1		2	2	1	2	8	
271	heth_2001	2	2x2	source_recognition	1	younger_read	0.594	0.248	1	2	0	2	425	24	20	1	1	1	9	1	1	5		2	2	2	1	1	1	1						8	
271	heth_2001	2	2x2	source_recognition	2	older_word_generate	0.489	0.214	1	2	0	1	426	24	20	1	1	1	9	1	1	5		2	2	2	1	1	2	1		2	2	1	2	8	
271	heth_2001	2	2x2	source_recognition	2	older_read	0.36	0.24	1	2	0	2	426	24	20	1	1	1	9	1	1	5		2	2	2	1	1	2	1						8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lab setting/high assoc/Generate	0.88		1	1	0	1	299	32	10	1	2	2	2	3	1	5	1	1	1	2	2	1	1	2	1	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lab setting/high assoc/Read	0.59		1	1	0	2	299	32	10	1	2	2	2	3	1	5	0	1	1	2	2	1	1	2	1					8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lab setting/low assoc/generate	0.86		1	1	0	1	300	32	10	1	2	2	2	3	1	5	2	1	1	2	2	1	1	2	2	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lab setting/low assoc/read	0.69		1	1	0	2	300	32	10	1	2	2	2	3	1	5	0	1	1	2	2	1	1	2	2					8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lounge Setting/high assoc/generate	0.91		1	1	0	1	301	32	10	1	2	2	2	3	1	5	1	1	1	2	2	1	1	2	1	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lounge setting/high assoc/read	0.58		1	1	0	2	301	32	10	1	2	2	2	3	1	5	0	1	1	2	2	1	1	2	1					8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lounge Setting/low assoc/generate	0.86		1	1	0	1	302	32	10	1	2	2	2	3	1	5	2	1	1	2	2	1	1	2	2	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	item_recognition	1	Lounge Setting/low assoc./read 	0.63		1	1	0	2	302	32	10	1	2	2	2	3	1	5	0	1	1	2	2	1	1	2	2					8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lab setting/high assoc/Generate	0.74		1	1	0	1	303	32	10	1	2	2	2	3	1	5	1	8	1	2	2	1	1	2	1	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lab setting/high assoc/Read	0.68		1	1	0	2	303	32	10	1	2	2	2	3	1	5	0	8	1	2	2	1	1	2	1					8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lab setting/low assoc/generate	0.73		1	1	0	1	304	32	10	1	2	2	2	3	1	5	2	8	1	2	2	1	1	2	2	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lab setting/low assoc/read 	0.7		1	1	0	2	304	32	10	1	2	2	2	3	1	5	0	8	1	2	2	1	1	2	2					8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lounge Setting/high assoc/generate	0.85		1	1	0	1	305	32	10	1	2	2	2	3	1	5	1	8	1	2	2	1	1	2	1	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lounge setting/high assoc/read	0.75		1	1	0	2	305	32	10	1	2	2	2	3	1	5	0	8	1	2	2	1	1	2	1					8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lounge Setting/low assoc/generate	0.82		1	1	0	1	306	32	10	1	2	2	2	3	1	5	2	8	1	2	2	1	1	2	2	2	2	2	2	8	
275	marsh_etal_2001	1	2x2x2	context_recognition	1	Lounge Setting/low assoc./read	0.73		1	1	0	2	306	32	10	1	2	2	2	3	1	5	0	8	1	2	2	1	1	2	2					8	
275	marsh_etal_2001	2a	2x2	item_recognition	1	Left/Generate	0.93		1	1	0	1	307	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2a	2x2	item_recognition	1	Left/Read	0.75		1	1	0	2	307	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1						8	
275	marsh_etal_2001	2a	2x2	item_recognition	1	Right/Generate	0.94		1	1	0	1	308	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2a	2x2	item_recognition	1	Right/Read	0.8		1	1	0	2	308	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1						8	
275	marsh_etal_2001	2a	2x2	context_memory	1	Left/Generate	0.87		1	1	0	1	309	16	15	1	1	2	2	3	1	5		8	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2a	2x2	context_memory	1	Left/Read	0.81		1	1	0	2	309	16	15	1	1	2	2	3	1	5		8	1	2	2	1	1	1						8	
275	marsh_etal_2001	2a	2x2	context_memory	1	Right/Generate	0.88		1	1	0	1	310	16	15	1	1	2	2	3	1	5		8	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2a	2x2	context_memory	1	Right/Read	0.77		1	1	0	2	310	16	15	1	1	2	2	3	1	5		8	1	2	2	1	1	1						8	
275	marsh_etal_2001	2b	2x2	item_recognition	1	Blue/Generate	0.86		1	1	0	1	311	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2b	2x2	item_recognition	1	Blue/Read	0.71		1	1	0	2	311	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1						8	
275	marsh_etal_2001	2b	2x2	item_recognition	1	Orange/Generate	0.89		1	1	0	1	312	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2b	2x2	item_recognition	1	Orange/Read	0.75		1	1	0	2	312	16	15	1	2	2	2	3	1	5		1	1	2	2	1	1	1						8	
275	marsh_etal_2001	2b	2x2	context_memory	1	Blue/Generate	0.75		1	1	0	1	313	16	15	1	1	2	2	3	1	5		3	1	2	2	1	1	1		2	2	2	2	8	
275	marsh_etal_2001	2b	2x2	context_memory	1	Blue/Read	0.67		1	1	0	2	313	16	15	1	1	2	2	3	1	5		3	1	2	2	1	1	1						8	
