comp_ID,study_ID,dam_ID,animal_ID,Reference,species,strain,manip_type,manip_direction,nom_manip_val,exp,control,manip_parameter,vitmin_eql,adlib_con,adlib_exp,diet_con,diet_exp,dam_diet_start_dPC,dam_diet_end_dPC,diet_label,age_mating,n_con_dam,n_exp_dam,multi_use_con,dam_housing,temperature,photoperiod,litter_size,litter_size_equalized,crossfostered,sex,housing,bodymass_mean_contr,bodymass_SE_contr,bodymass_mean_exp,bodymass_SE_exp,bm_N_contr,bm_N_exp,bm_dPP,offspring_diet,offspring_con_adlib,offspring_diet_level,offspring_diet_end_dPP,post_diet_adlib,response_age_dPP,authors_behaviour_classification,our_behaviour_classification,response_test,time_trial,measure,unit,high_better,night/day,comparison,exp_mean,exp_se,exp_n,con_mean,con_se,con_n,con_ID,percentage,Data_source,measure_comments,SE_imputed,Comments
comp_278,s_25,D_42,A_73,Tonkiss & Smart (1983),rats,Wistar,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,382,13,272,4,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ANXIETY,ANXIETY,Open_Field,6,Defaecation,#,no,day,Wcon_Wundernourished,2.3,NA,10,4.67,NA,10,con_120,no,Fig. 2d,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_279,s_25,D_42,A_73,Tonkiss & Smart (1983),rats,Wistar,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,382,13,272,4,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ACTIVITY,ACTIVITY,Open_Field,6,Groom_frequency,#,yes,day,Wcon_Wundernourished,1.3,NA,10,1.01,NA,10,con_121,no,Fig. 3,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_280,s_25,D_42,A_73,Tonkiss & Smart (1983),rats,Wistar,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,382,13,272,4,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ACTIVITY,ACTIVITY,Open_Field,6,%_time_grooming,%,yes,day,Wcon_Wundernourished,2.31,NA,10,1.56,NA,10,con_122,yes,Fig. 3,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_290,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,EXPLORATION,EXPLORATION,Open_Field,6,Rear_frequency,#,yes,day,Lcon_Lundernourished,20.34,NA,10,33.79,NA,10,con_123,no,Fig. 1a,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_291,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,EXPLORATION,EXPLORATION,Open_Field,6,Sniff_frequency,#,yes,day,Lcon_Lundernourished,45.1,NA,10,35.86,NA,10,con_124,no,Fig. 1c,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_292,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ACTIVITY,ACTIVITY,Open_Field,6,Pause_frequency,#,no,day,Lcon_Lundernourished,14,NA,10,17.85,NA,10,con_125,no,Fig. 1e,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_293,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,EXPLORATION,EXPLORATION,Open_Field,6,%_time_rearing,%,yes,day,Lcon_Lundernourished,8.33,NA,10,14.05,NA,10,con_126,yes,Fig. 1b,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_294,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,EXPLORATION,EXPLORATION,Open_Field,6,%_time_sniffing,%,yes,day,Lcon_Lundernourished,34.03,NA,10,26.7,NA,10,con_127,yes,Fig. 1d,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_295,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ANXIETY,ACTIVITY,Open_Field,6,%_time_immobile,%,no,day,Lcon_Lundernourished,9.02,NA,10,17.96,NA,10,con_128,yes,Fig. 1f,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_296,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ANXIETY,EXPLORATION,Open_Field,6,Latency_rear,sec,no,day,Lcon_Lundernourished,72.87,NA,10,25.62,NA,10,con_129,no,Fig. 2a,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_297,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ACTIVITY,ACTIVITY,Open_Field,6,Square_crossed,#,yes,day,Lcon_Lundernourished,96.69,NA,10,34.05,NA,10,con_130,no,Fig. 2c,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_298,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ANXIETY,ANXIETY,Open_Field,6,Latency_enter_center,sec,no,day,Lcon_Lundernourished,66.31,NA,10,42.43,NA,10,con_131,no,Fig. 2b,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_299,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ANXIETY,ANXIETY,Open_Field,6,Defaecation,#,no,day,Lcon_Lundernourished,0.59,NA,10,0.89,NA,10,con_132,no,Fig. 2d,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_300,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ACTIVITY,ACTIVITY,Open_Field,6,Groom_frequency,#,yes,day,Lcon_Lundernourished,4.38,NA,10,7.26,NA,10,con_133,no,Fig. 3,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_301,s_25,D_43,A_74,Tonkiss & Smart (1983),rats,Lister,calorie,-,50%,50%,100%,intake,no,yes,no,Porton_mouse_diet_Labsure_Animal_Foods,Half_Porton_mouse_diet_Labsure_Animal_Foods,0,47,pre+lact,NA,6,8,no,single,NA,12,8,yes,no,m,group,527,11,348,14,10,10,187,control,yes,Porton_mouse_diet_Labsure_Animal_Foods,25,yes,101,ACTIVITY,ACTIVITY,Open_Field,6,%_time_grooming,%,yes,day,Lcon_Lundernourished,2.53,NA,10,5.33,NA,10,con_134,yes,Fig. 3,"No S.D. or S.E.M., researchers cannot be reached.",yes,Extracted data for first trial only.
comp_323,s_30,D_48,A_79,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,0,22,pre,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,841.2,22.2,15,16,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,ACTIVITY,Photocell_device,10,Total_activity,#,yes,day,con_IUGR,109.18,29.59,6,164.29,28.57,6,con_135,no,Fig. 4a,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_324,s_30,D_48,A_79,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,0,22,pre,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,841.2,22.2,15,16,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,ACTIVITY,Photocell_device,10,Ambulation,#,yes,day,con_IUGR,58.9,18.17,6,86.42,12.66,6,con_136,no,Fig. 4b,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_325,s_30,D_48,A_79,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,0,22,pre,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,841.2,22.2,15,16,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,EXPLORATION,Photocell_device,10,Rearing,#,yes,day,con_IUGR,30.33,7.4,6,46.62,53.73,6,con_137,no,Fig. 4c,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_326,s_30,D_49,A_80,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,22,43,lact,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,663.5,14.4,15,15,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,ACTIVITY,Photocell_device,10,Total_activity,#,yes,day,con_PNGR,139.8,26.53,6,164.29,28.57,6,con_135,no,Fig. 4a,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_327,s_30,D_49,A_80,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,22,43,lact,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,663.5,14.4,15,15,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,ACTIVITY,Photocell_device,10,Ambulation,#,yes,day,con_PNGR,79.27,15.4128,6,86.42,12.66,6,con_136,no,Fig. 4b,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_328,s_30,D_49,A_80,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,22,43,lact,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,663.5,14.4,15,15,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,EXPLORATION,Photocell_device,10,Rearing,#,yes,day,con_PNGR,36.16,9.96,6,46.62,53.73,6,con_137,no,Fig. 4c,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_329,s_30,D_50,A_81,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,0,43,pre+lact,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,664.1,11.9,15,15,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,ACTIVITY,Photocell_device,10,Total_activity,#,yes,day,con_IPGR,160.2,36.74,6,164.29,28.57,6,con_135,no,Fig. 4a,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_330,s_30,D_50,A_81,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,0,43,pre+lact,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,664.1,11.9,15,15,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,ACTIVITY,Photocell_device,10,Ambulation,#,yes,day,con_IPGR,85.87,20.92,6,86.42,12.66,6,con_136,no,Fig. 4b,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_331,s_30,D_50,A_81,Garg et al. (2012),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Garg_rat_chow,Garg_rat_chow,0,43,pre+lact,NA,NA,NA,yes,single,22,12,6,yes,yes,m,NA,784.3,21,664.1,11.9,15,15,NA,control,yes,Garg_rat_chow,21,yes,304,ACTIVITY,EXPLORATION,Photocell_device,10,Rearing,#,yes,day,con_IPGR,50.46,14.23,6,46.62,53.73,6,con_137,no,Fig. 4c,NA,no,"Extracted data for fed offspring, not fasted ones."
comp_332,s_31,D_51,A_82,Gilbert et al. (2010),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Bioserv_food_pellets,Bioserv_food_pellets,21,43,lact,NA,NA,NA,yes,NA,22,12,16,NA,yes,m,pair,628.23,8.989,574.29,6.742,24,17,150,control,yes,Purina_Chow_5001,21,yes,90,ACTIVITY,ACTIVITY,Photocell_device,30,Photocell_crossed,#,yes,day,concon_contreat,3557.21,223.88,16,4004.98,199,16,con_138,no,Fig. 2a,"Activity recorded in five-successive 6 min session, results shown for 30 min total. ",no,"Did not extract fear conditioning data, or learning ones and only extracted data for trial at 3 months of age."
comp_333,s_31,D_51,A_82,Gilbert et al. (2010),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Bioserv_food_pellets,Bioserv_food_pellets,21,43,lact,NA,NA,NA,yes,NA,22,12,16,NA,yes,m,pair,628.23,8.989,574.29,6.742,24,17,150,control,yes,Purina_Chow_5001,21,yes,90,ACTIVITY,EXPLORATION,Photocell_device,30,Rearing,#,yes,day,concon_contreat,191.15,15.873,16,213.07,14.285,16,con_139,no,Fig. 2b,"Activity recorded in five-successive 6 min session, results shown for 30 min total. ",no,"Did not extract fear conditioning data, or learning ones and only extracted data for trial at 3 months of age."
comp_334,s_31,D_52,A_83,Gilbert et al. (2010),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Bioserv_food_pellets,Bioserv_food_pellets,3,21,pre,NA,NA,NA,yes,NA,22,12,8,NA,yes,m,pair,628.23,8.989,599,6.742,24,17,150,control,yes,Purina_Chow_5001,21,yes,90,ACTIVITY,ACTIVITY,Photocell_device,30,Photocell_crossed,#,yes,day,concon_treatcon,3880.6,323.38,16,4004.98,199,15,con_138,no,Fig. 2a,"Activity recorded in five-successive 6 min session, results shown for 30 min total. ",no,"Did not extract fear conditioning data, or learning ones and only extracted data for trial at 3 months of age."
comp_335,s_31,D_52,A_83,Gilbert et al. (2010),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Bioserv_food_pellets,Bioserv_food_pellets,3,21,pre,NA,NA,NA,yes,NA,22,12,8,NA,yes,m,pair,628.23,8.989,599,6.742,24,17,150,control,yes,Purina_Chow_5001,21,yes,90,ACTIVITY,EXPLORATION,Photocell_device,30,Rearing,#,yes,day,concon_treatcon,245.42,25.397,16,213.07,14.285,15,con_139,no,Fig. 2b,"Activity recorded in five-successive 6 min session, results shown for 30 min total. ",no,"Did not extract fear conditioning data, or learning ones and only extracted data for trial at 3 months of age."
comp_336,s_31,D_53,A_84,Gilbert et al. (2010),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Bioserv_food_pellets,Bioserv_food_pellets,3,43,pre+lact,NA,NA,NA,yes,NA,22,12,16,NA,yes,m,pair,628.23,8.989,556.31,8.988,24,17,150,control,yes,Purina_Chow_5001,21,yes,90,ACTIVITY,ACTIVITY,Photocell_device,30,Photocell_crossed,#,yes,day,concon_treatreat,3507.46,273.63,16,4004.98,199,16,con_138,no,Fig. 2a,"Activity recorded in five-successive 6 min session, results shown for 30 min total. ",no,"Did not extract fear conditioning data, or learning ones and only extracted data for trial at 3 months of age."
comp_337,s_31,D_53,A_84,Gilbert et al. (2010),rats,Sprague-Dawley,calorie,-,50%,50%,100%,intake,no,yes,yes,Bioserv_food_pellets,Bioserv_food_pellets,3,43,pre+lact,NA,NA,NA,yes,NA,22,12,16,NA,yes,m,pair,628.23,8.989,556.31,8.988,24,17,150,control,yes,Purina_Chow_5001,21,yes,90,ACTIVITY,EXPLORATION,Photocell_device,30,Rearing,#,yes,day,concon_treatreat,190.15,20.635,16,213.07,14.285,16,con_139,no,Fig. 2b,"Activity recorded in five-successive 6 min session, results shown for 30 min total. ",no,"Did not extract fear conditioning data, or learning ones and only extracted data for trial at 3 months of age."
comp_365,s_33,D_60,A_88,Vickers et al. (2003),rats,Wistar,calorie,-,30%,30%,100%,intake,no,yes,yes,Vickers_standard_chow,Vickers_standard_chow,1,22,pre,100,15,15,no,single,25,12,8,yes,yes,m,NA,NA,NA,NA,NA,NA,NA,NA,control,yes,Vickers_standard_chow,21,yes,35,ACTIVITY,ACTIVITY,Open_Field,15,Distance,cm,yes,day,con_undernourished_exp1m,3272,120,6,4088,96,6,con_140,no,Fig. 1a,NA,no,Did not extract data for hypercaloric offspring (diet manipulated after weaning) and extracted data for day 35 only.
comp_366,s_33,D_60,A_89,Vickers et al. (2003),rats,Wistar,calorie,-,30%,30%,100%,intake,no,yes,yes,Vickers_standard_chow,Vickers_standard_chow,1,22,pre,100,15,15,no,single,25,12,8,yes,yes,f,NA,NA,NA,NA,NA,NA,NA,NA,control,yes,Vickers_standard_chow,21,yes,35,ACTIVITY,ACTIVITY,Open_Field,15,Distance,cm,yes,day,con_undernourished_exp1f,3752,96,6,5072,144,6,con_141,no,Fig. 1a,NA,no,Did not extract data for hypercaloric offspring (diet manipulated after weaning) and extracted data for day 35 only.
comp_367,s_33,D_61,A_90,Vickers et al. (2003),rats,Wistar,calorie,-,30%,30%,100%,intake,no,yes,yes,Vickers_standard_chow,Vickers_standard_chow,1,22,pre,100,15,15,no,single,25,12,8,yes,yes,m,NA,NA,NA,NA,NA,NA,NA,NA,control,yes,Vickers_standard_chow,21,yes,430,ACTIVITY,ACTIVITY,Open_Field,15,Distance,cm,yes,day,con_undernourished_exp2m,2045.11,169.18,8,2928.57,150.38,8,con_142,no,Fig. 2b,NA,no,Did not extract data for hypercaloric offspring (diet manipulated after weaning) and extracted data for day 35 only.
comp_368,s_33,D_61,A_91,Vickers et al. (2003),rats,Wistar,calorie,-,30%,30%,100%,intake,no,yes,yes,Vickers_standard_chow,Vickers_standard_chow,1,22,pre,100,15,15,no,single,25,12,8,yes,yes,f,NA,NA,NA,NA,NA,NA,NA,NA,control,yes,Vickers_standard_chow,21,yes,430,ACTIVITY,ACTIVITY,Open_Field,15,Distance,cm,yes,day,con_undernourished_exp2f,2590.23,263.15,8,3755.64,300.75,8,con_143,no,Fig. 2b,NA,no,Did not extract data for hypercaloric offspring (diet manipulated after weaning) and extracted data for day 35 only.
comp_369,s_34,D_62,A_92,Vickers et al. (2003),rats,Wistar,calorie,-,30%,30%,100%,intake,no,yes,no,Vickers_standard_chow,Vickers_standard_chow,1,22,pre,100,NA,NA,no,single,25,12,8,yes,yes,both,NA,NA,NA,NA,NA,NA,NA,NA,control,yes,Vickers_standard_chow,21,yes,165,ACTIVITY,ACTIVITY,Open_Field,15,Distance,cm,yes,day,ADSchow_UNSchow,4686.25,25,8,5501,383,8,con_144,no,Table 1,NA,no,Extracted data for offspring and dams injected with saline only and did not extract data for offpring that were fed on experimental diet
comp_374,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ACTIVITY,Open_Field,5,Grooming,#,yes,day,SS_SL,5.75,NA,32,2.4,NA,32,con_145,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_375,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ANXIETY,Open_Field,5,Crouching,#,no,day,SS_SL,1.55,NA,32,0.5,NA,32,con_146,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_376,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ACTIVITY,Open_Field,5,Sitting,#,no,day,SS_SL,15.1,NA,32,9,NA,32,con_147,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_377,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ACTIVITY,Open_Field,5,Running,#,yes,day,SS_SL,18.2,NA,32,20.7,NA,32,con_148,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_378,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ACTIVITY,Open_Field,5,Walking,#,yes,day,SS_SL,15.35,NA,32,15.1,NA,32,con_149,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_379,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ANXIETY,Open_Field,5,Stretching,#,no,day,SS_SL,2.1,NA,32,12.95,NA,32,con_150,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_380,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,EXPLORATION,Open_Field,5,Rearing,#,yes,day,SS_SL,16.4,NA,32,17,NA,32,con_151,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_381,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,EXPLORATION,Open_Field,5,Sniffing,#,yes,day,SS_SL,10.4,NA,32,31.8,NA,32,con_152,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
comp_382,s_36,D_67,A_97,Sykes & Cheyne (1976),rats,Wistar,protein,-,34%,8%,23.50%,protein content,yes,yes,yes,Sykes_isocal_23.5%protein,Sykes_isocal_8%protein,22,43,lact,118,4,4,yes,single,NA,12,8,yes,no,both,group,7.06,NA,6.29,NA,32,32,21,NA,NA,NA,NA,NA,21,ACTIVITY,ACTIVITY,Open_Field,5,Square_crossed,#,yes,day,SS_SL,116.7,NA,32,136.4,NA,32,con_153,no,Table 4,NA,yes,"No S.E.M. or S.D., not sure about sample sizes (4 litters per treatment by 8 pups = 32 pups per group? ) and offspring tested at very early age (21 days). Researchers have lost data."
